,Name,Sales,Dollar Volume,Average Price,Median Price,New listings,SNLR,Active listings,MI,Avg SP/LP,Avg DOM,year,month,day,date
2212,Toronto W10,114.0,50787636.0,445506.0,537000.0,146.0,70.0,108.0,1.4,102.0,18.0,2016,8,15,2016-08-15
2213,Toronto Central,1743.0,1285326407.0,737422.0,469000.0,2243.0,62.2,2431.0,2.0,101.0,23.0,2016,8,15,2016-08-15
2214,Toronto C01,634.0,334468326.0,527553.0,439400.0,751.0,60.4,811.0,2.2,100.0,24.0,2016,8,15,2016-08-15
2215,Toronto C02,55.0,64501300.0,1172751.0,863500.0,94.0,51.3,155.0,3.0,102.0,25.0,2016,8,15,2016-08-15
2216,Toronto C03,40.0,50243970.0,1256099.0,872500.0,50.0,61.3,52.0,1.9,103.0,16.0,2016,8,15,2016-08-15
2217,Toronto C04,45.0,66677200.0,1481716.0,1428000.0,80.0,63.7,78.0,1.5,104.0,16.0,2016,8,15,2016-08-15
2218,Toronto C06,38.0,35459988.0,933158.0,1062500.0,53.0,67.6,35.0,1.7,109.0,18.0,2016,8,15,2016-08-15
2219,Toronto C07,139.0,105074666.0,755933.0,470000.0,180.0,65.3,177.0,1.8,104.0,22.0,2016,8,15,2016-08-15
2220,Toronto C08,189.0,97736257.0,517123.0,426000.0,252.0,64.0,269.0,1.9,100.0,23.0,2016,8,15,2016-08-15
2221,Toronto C09,21.0,28909000.0,1376619.0,680000.0,19.0,63.6,33.0,2.0,95.0,40.0,2016,8,15,2016-08-15
2222,Toronto C10,45.0,42324385.0,940542.0,625000.0,65.0,64.5,60.0,1.5,102.0,20.0,2016,8,15,2016-08-15
2223,Toronto C11,34.0,22547590.0,663164.0,306750.0,29.0,71.6,30.0,1.3,105.0,17.0,2016,8,15,2016-08-15
2224,Toronto C12,43.0,112412088.0,2614235.0,1847000.0,59.0,58.1,85.0,2.7,97.0,29.0,2016,8,15,2016-08-15
2225,Toronto C13,64.0,52139076.0,814673.0,449500.0,66.0,72.2,59.0,1.3,104.0,21.0,2016,8,15,2016-08-15
2226,Toronto C14,209.0,155193806.0,742554.0,456000.0,292.0,61.3,323.0,2.1,100.0,24.0,2016,8,15,2016-08-15
2227,Toronto C15,187.0,117638755.0,629084.0,447500.0,253.0,63.4,264.0,1.8,103.0,22.0,2016,8,15,2016-08-15
2228,Toronto East,829.0,501435082.0,604867.0,605000.0,1128.0,70.4,802.0,1.1,106.0,15.0,2016,8,15,2016-08-15
2229,Toronto E01,55.0,45288454.0,823426.0,788000.0,67.0,71.4,40.0,0.9,110.0,9.0,2016,8,15,2016-08-15
2230,Toronto E02,48.0,44145556.0,919699.0,835000.0,51.0,71.7,31.0,1.0,106.0,17.0,2016,8,15,2016-08-15
2231,Toronto E03,64.0,43521391.0,680022.0,748500.0,69.0,72.5,38.0,0.8,110.0,14.0,2016,8,15,2016-08-15
2232,Toronto E04,109.0,63374186.0,581415.0,640000.0,145.0,70.7,95.0,1.1,106.0,14.0,2016,8,15,2016-08-15
2233,Toronto E05,99.0,62143149.0,627709.0,556000.0,157.0,69.9,106.0,1.1,108.0,14.0,2016,8,15,2016-08-15
2234,Toronto E06,19.0,13377400.0,704074.0,675000.0,28.0,64.9,17.0,1.1,105.0,14.0,2016,8,15,2016-08-15
2235,Toronto E07,99.0,52390588.0,529198.0,357000.0,156.0,65.1,140.0,1.6,102.0,19.0,2016,8,15,2016-08-15
2236,Toronto E08,63.0,34955000.0,554841.0,646000.0,83.0,73.1,49.0,1.1,103.0,13.0,2016,8,15,2016-08-15
2237,Toronto E09,134.0,64004478.0,477645.0,399000.0,164.0,72.8,132.0,1.2,104.0,18.0,2016,8,15,2016-08-15
2238,Toronto E10,62.0,41668979.0,672080.0,687000.0,91.0,67.4,67.0,1.3,104.0,13.0,2016,8,15,2016-08-15
2239,Toronto E11,77.0,36565901.0,474882.0,480000.0,117.0,73.1,87.0,1.1,104.0,16.0,2016,8,15,2016-08-15
2240,TRREB Total,9902.0,7483487391.0,755755.0,625000.0,15111.0,71.9,11255.0,1.3,103.0,16.0,2016,9,15,2016-09-15
2241,City of Toronto Total,3599.0,2752775848.0,764872.0,580000.0,5710.0,67.6,4780.0,1.6,104.0,18.0,2016,9,15,2016-09-15
2242,Toronto West,906.0,606168141.0,669060.0,595000.0,1510.0,69.2,1290.0,1.6,104.0,18.0,2016,9,15,2016-09-15
2243,Toronto W01,58.0,44318917.0,764119.0,483000.0,112.0,71.1,81.0,1.5,107.0,16.0,2016,9,15,2016-09-15
2244,Toronto W02,85.0,79590527.0,936359.0,870000.0,151.0,75.9,84.0,0.9,110.0,13.0,2016,9,15,2016-09-15
2245,Toronto W03,67.0,43803865.0,653789.0,636000.0,110.0,76.5,66.0,1.0,107.0,13.0,2016,9,15,2016-09-15
2246,Toronto W04,79.0,51180852.0,647859.0,648000.0,144.0,66.8,129.0,1.6,103.0,17.0,2016,9,15,2016-09-15
2247,Toronto W05,124.0,62556403.0,504487.0,540000.0,200.0,66.9,222.0,1.9,101.0,23.0,2016,9,15,2016-09-15
2248,Toronto W06,167.0,102574601.0,614219.0,490000.0,253.0,61.8,260.0,2.2,102.0,21.0,2016,9,15,2016-09-15
2249,Toronto W07,22.0,22587420.0,1026701.0,953500.0,52.0,68.8,42.0,1.3,110.0,10.0,2016,9,15,2016-09-15
2250,Toronto W08,176.0,133645690.0,759351.0,482500.0,274.0,72.0,224.0,1.6,104.0,18.0,2016,9,15,2016-09-15
2251,Toronto W09,49.0,30162375.0,615559.0,620000.0,86.0,71.0,66.0,1.4,102.0,17.0,2016,9,15,2016-09-15
2252,Toronto W10,79.0,35747491.0,452500.0,428800.0,128.0,69.8,116.0,1.4,100.0,18.0,2016,9,15,2016-09-15
2253,Toronto Central,1747.0,1517059581.0,868380.0,525000.0,2795.0,64.5,2584.0,1.9,103.0,21.0,2016,9,15,2016-09-15
2254,Toronto C01,554.0,323122156.0,583253.0,477125.0,793.0,62.6,779.0,2.1,101.0,24.0,2016,9,15,2016-09-15
2255,Toronto C02,69.0,89203187.0,1292800.0,961800.0,127.0,54.1,163.0,2.9,102.0,25.0,2016,9,15,2016-09-15
2256,Toronto C03,38.0,58113654.0,1529307.0,1038500.0,98.0,62.8,84.0,1.9,106.0,14.0,2016,9,15,2016-09-15
2257,Toronto C04,88.0,159886218.0,1816889.0,1694500.0,176.0,64.4,117.0,1.4,105.0,14.0,2016,9,15,2016-09-15
2258,Toronto C06,32.0,30278899.0,946216.0,1127500.0,57.0,71.6,41.0,1.5,112.0,16.0,2016,9,15,2016-09-15
2259,Toronto C07,148.0,138875008.0,938345.0,569000.0,237.0,66.8,193.0,1.7,102.0,19.0,2016,9,15,2016-09-15
2260,Toronto C08,186.0,102654029.0,551903.0,456303.0,280.0,67.5,279.0,1.8,101.0,19.0,2016,9,15,2016-09-15
2261,Toronto C09,22.0,34982900.0,1590132.0,1142000.0,51.0,66.3,53.0,2.0,106.0,15.0,2016,9,15,2016-09-15
2262,Toronto C10,62.0,51962290.0,838101.0,529350.0,81.0,68.0,52.0,1.4,105.0,18.0,2016,9,15,2016-09-15
2263,Toronto C11,37.0,35947686.0,971559.0,1003000.0,60.0,74.0,41.0,1.2,105.0,12.0,2016,9,15,2016-09-15
2264,Toronto C12,40.0,108565890.0,2714147.0,2695000.0,84.0,59.9,95.0,2.6,101.0,29.0,2016,9,15,2016-09-15
2265,Toronto C13,81.0,92155370.0,1137721.0,605000.0,131.0,73.9,89.0,1.2,106.0,18.0,2016,9,15,2016-09-15
2266,Toronto C14,205.0,167318121.0,816186.0,480000.0,357.0,62.7,338.0,1.9,100.0,21.0,2016,9,15,2016-09-15
2267,Toronto C15,185.0,123994173.0,670239.0,450000.0,263.0,66.3,260.0,1.7,105.0,23.0,2016,9,15,2016-09-15
2268,Toronto East,946.0,629548126.0,665484.0,650900.0,1405.0,72.5,906.0,1.1,107.0,14.0,2016,9,15,2016-09-15
2269,Toronto E01,77.0,66755417.0,866953.0,815000.0,106.0,74.3,49.0,0.8,113.0,11.0,2016,9,15,2016-09-15
2270,Toronto E02,71.0,68605960.0,966281.0,885100.0,115.0,75.9,58.0,1.0,109.0,9.0,2016,9,15,2016-09-15
2271,Toronto E03,85.0,74029309.0,870933.0,871000.0,150.0,73.4,77.0,0.8,110.0,11.0,2016,9,15,2016-09-15
2272,Toronto E04,121.0,70759176.0,584787.0,635000.0,181.0,72.0,102.0,1.0,105.0,16.0,2016,9,15,2016-09-15
2273,Toronto E05,104.0,75000868.0,721162.0,654500.0,156.0,71.6,104.0,1.1,108.0,11.0,2016,9,15,2016-09-15
2274,Toronto E06,29.0,26049800.0,898269.0,775000.0,54.0,67.3,32.0,1.0,105.0,17.0,2016,9,15,2016-09-15
2275,Toronto E07,111.0,61370668.0,552889.0,459200.0,162.0,68.0,144.0,1.4,103.0,19.0,2016,9,15,2016-09-15
2276,Toronto E08,71.0,44487986.0,626591.0,651000.0,87.0,75.8,55.0,1.0,109.0,14.0,2016,9,15,2016-09-15
2277,Toronto E09,141.0,63580826.0,450928.0,380000.0,197.0,73.2,139.0,1.2,102.0,17.0,2016,9,15,2016-09-15
2278,Toronto E10,51.0,39360528.0,771775.0,735000.0,95.0,69.6,72.0,1.2,106.0,12.0,2016,9,15,2016-09-15
2279,Toronto E11,85.0,39547588.0,465266.0,485000.0,102.0,76.4,74.0,1.0,104.0,16.0,2016,9,15,2016-09-15
2280,TRREB Total,9768.0,7452741180.0,762975.0,625000.0,13377.0,72.5,10563.0,1.2,103.0,16.0,2016,10,15,2016-10-15
2281,City of Toronto Total,3715.0,2862333911.0,770480.0,580000.0,5105.0,68.6,4438.0,1.5,104.0,17.0,2016,10,15,2016-10-15
2282,Toronto West,990.0,678073519.0,684923.0,615000.0,1308.0,70.3,1192.0,1.5,103.0,17.0,2016,10,15,2016-10-15
2283,Toronto W01,79.0,67127186.0,849711.0,575000.0,82.0,73.7,61.0,1.3,106.0,14.0,2016,10,15,2016-10-15
2284,Toronto W02,99.0,90193390.0,911044.0,840000.0,110.0,75.9,65.0,0.9,107.0,12.0,2016,10,15,2016-10-15
2285,Toronto W03,78.0,48652086.0,623745.0,626250.0,113.0,75.9,59.0,1.0,105.0,13.0,2016,10,15,2016-10-15
2286,Toronto W04,89.0,55649363.0,625274.0,615000.0,136.0,68.6,134.0,1.5,103.0,18.0,2016,10,15,2016-10-15
2287,Toronto W05,121.0,63164581.0,522021.0,565000.0,179.0,66.5,208.0,1.8,101.0,24.0,2016,10,15,2016-10-15
2288,Toronto W06,159.0,91649287.0,576411.0,510000.0,219.0,64.3,245.0,2.0,102.0,17.0,2016,10,15,2016-10-15
2289,Toronto W07,38.0,39686675.0,1044386.0,955000.0,54.0,68.8,40.0,1.3,108.0,13.0,2016,10,15,2016-10-15
2290,Toronto W08,185.0,155255650.0,839220.0,605000.0,230.0,73.4,209.0,1.5,102.0,16.0,2016,10,15,2016-10-15
2291,Toronto W09,57.0,30973850.0,543401.0,605000.0,64.0,73.1,55.0,1.3,104.0,14.0,2016,10,15,2016-10-15
2292,Toronto W10,85.0,35721451.0,420252.0,330000.0,121.0,70.5,116.0,1.3,101.0,21.0,2016,10,15,2016-10-15
2293,Toronto Central,1853.0,1589125761.0,857596.0,515000.0,2551.0,65.6,2385.0,1.8,103.0,19.0,2016,10,15,2016-10-15
2294,Toronto C01,576.0,348127916.0,604389.0,475500.0,785.0,64.1,741.0,2.0,102.0,21.0,2016,10,15,2016-10-15
2295,Toronto C02,68.0,94225585.0,1385670.0,992500.0,129.0,54.4,160.0,2.8,99.0,26.0,2016,10,15,2016-10-15
2296,Toronto C03,62.0,89952070.0,1450840.0,1002300.0,88.0,64.6,77.0,1.7,102.0,14.0,2016,10,15,2016-10-15
2297,Toronto C04,90.0,148358609.0,1648429.0,1500625.0,116.0,66.7,103.0,1.3,105.0,12.0,2016,10,15,2016-10-15
2298,Toronto C06,33.0,28171700.0,853688.0,536000.0,52.0,72.1,44.0,1.4,108.0,11.0,2016,10,15,2016-10-15
2299,Toronto C07,147.0,118256693.0,804467.0,488000.0,210.0,67.0,173.0,1.6,101.0,19.0,2016,10,15,2016-10-15
2300,Toronto C08,212.0,117420175.0,553869.0,465000.0,275.0,68.2,251.0,1.7,101.0,19.0,2016,10,15,2016-10-15
2301,Toronto C09,35.0,66340496.0,1895443.0,1595000.0,41.0,67.9,44.0,1.9,102.0,19.0,2016,10,15,2016-10-15
2302,Toronto C10,55.0,49404029.0,898255.0,671990.0,94.0,67.6,72.0,1.4,106.0,10.0,2016,10,15,2016-10-15
2303,Toronto C11,49.0,39321168.0,802473.0,425000.0,58.0,73.8,37.0,1.2,105.0,13.0,2016,10,15,2016-10-15
2304,Toronto C12,38.0,87659050.0,2306817.0,2094500.0,63.0,62.2,92.0,2.5,101.0,16.0,2016,10,15,2016-10-15
2305,Toronto C13,89.0,90182463.0,1013286.0,740000.0,120.0,73.9,87.0,1.2,111.0,14.0,2016,10,15,2016-10-15
2306,Toronto C14,220.0,175869302.0,799406.0,460000.0,305.0,63.7,305.0,1.8,101.0,24.0,2016,10,15,2016-10-15
2307,Toronto C15,179.0,135836505.0,758863.0,441000.0,215.0,68.0,199.0,1.6,103.0,22.0,2016,10,15,2016-10-15
2308,Toronto East,872.0,595134631.0,682494.0,675000.0,1246.0,73.3,861.0,1.0,107.0,14.0,2016,10,15,2016-10-15
2309,Toronto E01,69.0,56669622.0,821299.0,850000.0,90.0,77.4,50.0,0.8,111.0,11.0,2016,10,15,2016-10-15
2310,Toronto E02,61.0,61861557.0,1014124.0,855000.0,92.0,75.4,57.0,0.9,108.0,9.0,2016,10,15,2016-10-15
2311,Toronto E03,90.0,79943576.0,888262.0,842000.0,132.0,75.7,75.0,0.8,111.0,10.0,2016,10,15,2016-10-15
2312,Toronto E04,104.0,61630938.0,592605.0,634893.0,137.0,72.9,89.0,1.0,105.0,13.0,2016,10,15,2016-10-15
2313,Toronto E05,98.0,70981677.0,724303.0,686500.0,143.0,71.8,100.0,1.1,106.0,13.0,2016,10,15,2016-10-15
2314,Toronto E06,34.0,26394400.0,776306.0,724500.0,61.0,65.2,33.0,1.0,107.0,9.0,2016,10,15,2016-10-15
2315,Toronto E07,97.0,55350750.0,570626.0,460000.0,143.0,68.9,128.0,1.4,106.0,21.0,2016,10,15,2016-10-15
2316,Toronto E08,54.0,38510931.0,713165.0,710500.0,79.0,76.1,57.0,1.0,106.0,11.0,2016,10,15,2016-10-15
2317,Toronto E09,129.0,59881546.0,464198.0,407000.0,163.0,74.3,118.0,1.1,103.0,19.0,2016,10,15,2016-10-15
2318,Toronto E10,56.0,41790034.0,746251.0,734400.0,83.0,71.2,69.0,1.1,104.0,12.0,2016,10,15,2016-10-15
2319,Toronto E11,80.0,42119600.0,526495.0,542500.0,123.0,75.4,85.0,1.0,104.0,14.0,2016,10,15,2016-10-15
2320,TRREB Total,8547.0,6638317483.0,776684.0,633000.0,10518.0,72.8,8639.0,1.2,102.0,17.0,2016,11,15,2016-11-15
2321,City of Toronto Total,3376.0,2668584356.0,790457.0,597500.0,4073.0,69.5,3558.0,1.4,103.0,18.0,2016,11,15,2016-11-15
2322,Toronto West,811.0,545793959.0,672989.0,598000.0,1061.0,70.4,1008.0,1.4,103.0,18.0,2016,11,15,2016-11-15
2323,Toronto W01,48.0,33277772.0,693287.0,507000.0,64.0,73.8,57.0,1.3,106.0,16.0,2016,11,15,2016-11-15
2324,Toronto W02,61.0,53344243.0,874496.0,815001.0,88.0,75.2,56.0,0.9,108.0,16.0,2016,11,15,2016-11-15
2325,Toronto W03,60.0,38733016.0,645550.0,658500.0,71.0,75.5,47.0,0.9,104.0,11.0,2016,11,15,2016-11-15
2326,Toronto W04,74.0,44476989.0,601040.0,632500.0,104.0,67.3,106.0,1.5,102.0,19.0,2016,11,15,2016-11-15
2327,Toronto W05,123.0,62789888.0,510487.0,545000.0,156.0,67.3,165.0,1.8,101.0,22.0,2016,11,15,2016-11-15
2328,Toronto W06,129.0,80560031.0,624496.0,489888.0,211.0,63.9,239.0,2.0,103.0,19.0,2016,11,15,2016-11-15
2329,Toronto W07,42.0,46365200.0,1103933.0,1053500.0,44.0,71.9,26.0,1.1,106.0,13.0,2016,11,15,2016-11-15
2330,Toronto W08,156.0,128581801.0,824242.0,558000.0,173.0,74.5,166.0,1.4,101.0,17.0,2016,11,15,2016-11-15
2331,Toronto W09,45.0,25797020.0,573267.0,622100.0,43.0,74.8,40.0,1.2,101.0,20.0,2016,11,15,2016-11-15
2332,Toronto W10,73.0,31867999.0,436548.0,380000.0,107.0,69.9,106.0,1.3,100.0,23.0,2016,11,15,2016-11-15
2333,Toronto Central,1740.0,1567801539.0,901035.0,552891.0,1986.0,67.1,1874.0,1.7,102.0,19.0,2016,11,15,2016-11-15
2334,Toronto C01,538.0,319278209.0,593454.0,476652.0,576.0,66.2,554.0,1.8,101.0,19.0,2016,11,15,2016-11-15
2335,Toronto C02,71.0,107848256.0,1518990.0,1330000.0,122.0,54.5,150.0,2.6,100.0,18.0,2016,11,15,2016-11-15
2336,Toronto C03,64.0,90357254.0,1411832.0,927000.0,82.0,65.0,60.0,1.6,103.0,15.0,2016,11,15,2016-11-15
2337,Toronto C04,81.0,145987028.0,1802309.0,1715000.0,113.0,66.6,101.0,1.3,103.0,17.0,2016,11,15,2016-11-15
2338,Toronto C06,42.0,35255010.0,839405.0,575250.0,50.0,73.4,37.0,1.2,106.0,14.0,2016,11,15,2016-11-15
2339,Toronto C07,127.0,110108639.0,866997.0,600000.0,162.0,67.6,143.0,1.5,100.0,20.0,2016,11,15,2016-11-15
2340,Toronto C08,181.0,100948944.0,557729.0,491000.0,212.0,68.9,195.0,1.6,101.0,18.0,2016,11,15,2016-11-15
2341,Toronto C09,33.0,43984300.0,1332858.0,890000.0,36.0,67.6,36.0,1.8,101.0,23.0,2016,11,15,2016-11-15
2342,Toronto C10,64.0,53927124.0,842611.0,671995.0,78.0,67.8,57.0,1.3,105.0,17.0,2016,11,15,2016-11-15
2343,Toronto C11,48.0,39921337.0,831695.0,515500.0,57.0,75.3,31.0,1.1,104.0,14.0,2016,11,15,2016-11-15
2344,Toronto C12,38.0,108437952.0,2853630.0,2672000.0,46.0,63.8,79.0,2.3,101.0,34.0,2016,11,15,2016-11-15
2345,Toronto C13,80.0,87799069.0,1097488.0,727500.0,85.0,73.5,69.0,1.2,110.0,18.0,2016,11,15,2016-11-15
2346,Toronto C14,214.0,188313301.0,879969.0,489000.0,193.0,66.7,206.0,1.7,100.0,22.0,2016,11,15,2016-11-15
2347,Toronto C15,159.0,135635116.0,853051.0,460000.0,174.0,70.2,156.0,1.5,102.0,21.0,2016,11,15,2016-11-15
2348,Toronto East,825.0,554988858.0,672714.0,656000.0,1026.0,73.8,676.0,1.0,105.0,15.0,2016,11,15,2016-11-15
2349,Toronto E01,78.0,67778176.0,868951.0,894000.0,95.0,77.1,35.0,0.7,110.0,10.0,2016,11,15,2016-11-15
2350,Toronto E02,52.0,49058513.0,943433.0,800500.0,76.0,75.2,54.0,0.9,106.0,11.0,2016,11,15,2016-11-15
2351,Toronto E03,84.0,68700625.0,817865.0,783250.0,114.0,76.3,66.0,0.7,108.0,12.0,2016,11,15,2016-11-15
2352,Toronto E04,86.0,52891000.0,615012.0,658000.0,113.0,72.7,72.0,1.0,105.0,15.0,2016,11,15,2016-11-15
2353,Toronto E05,104.0,72073777.0,693017.0,715000.0,110.0,72.3,69.0,1.0,108.0,15.0,2016,11,15,2016-11-15
2354,Toronto E06,29.0,23942700.0,825610.0,760000.0,57.0,65.5,33.0,0.9,104.0,10.0,2016,11,15,2016-11-15
2355,Toronto E07,109.0,60578740.0,555768.0,533888.0,120.0,70.0,93.0,1.3,104.0,20.0,2016,11,15,2016-11-15
2356,Toronto E08,49.0,30656778.0,625649.0,615000.0,80.0,74.7,57.0,1.0,101.0,14.0,2016,11,15,2016-11-15
2357,Toronto E09,114.0,55426844.0,486200.0,450000.0,111.0,76.8,80.0,1.1,101.0,16.0,2016,11,15,2016-11-15
2358,Toronto E10,53.0,40280600.0,760011.0,751000.0,80.0,70.6,63.0,1.1,103.0,15.0,2016,11,15,2016-11-15
2359,Toronto E11,67.0,33601105.0,501509.0,518000.0,70.0,76.8,54.0,0.9,100.0,17.0,2016,11,15,2016-11-15
2360,TRREB Total,5338.0,3899257117.0,730472.0,607500.0,4188.0,73.3,4746.0,1.1,101.0,20.0,2016,12,15,2016-12-15
2361,City of Toronto Total,2105.0,1495195673.0,710307.0,534900.0,1667.0,70.1,2012.0,1.4,102.0,21.0,2016,12,15,2016-12-15
2362,Toronto West,542.0,331020506.0,610739.0,513500.0,420.0,71.1,560.0,1.4,101.0,24.0,2016,12,15,2016-12-15
2363,Toronto W01,31.0,22925094.0,739519.0,570000.0,18.0,75.1,27.0,1.2,104.0,19.0,2016,12,15,2016-12-15
2364,Toronto W02,34.0,27870653.0,819725.0,801000.0,28.0,75.4,24.0,0.9,104.0,16.0,2016,12,15,2016-12-15
2365,Toronto W03,29.0,18092327.0,623873.0,650000.0,28.0,75.7,23.0,0.9,103.0,19.0,2016,12,15,2016-12-15
2366,Toronto W04,65.0,35471500.0,545715.0,510000.0,44.0,68.4,53.0,1.5,98.0,23.0,2016,12,15,2016-12-15
2367,Toronto W05,71.0,37827800.0,532786.0,560000.0,72.0,67.9,115.0,1.7,98.0,26.0,2016,12,15,2016-12-15
2368,Toronto W06,114.0,68289815.0,599033.0,455250.0,80.0,65.3,142.0,1.9,100.0,26.0,2016,12,15,2016-12-15
2369,Toronto W07,17.0,20745000.0,1220294.0,1225000.0,15.0,72.0,14.0,1.1,108.0,20.0,2016,12,15,2016-12-15
2370,Toronto W08,89.0,56616255.0,636138.0,418000.0,64.0,74.4,77.0,1.4,103.0,24.0,2016,12,15,2016-12-15
2371,Toronto W09,24.0,13236049.0,551502.0,639000.0,20.0,74.1,21.0,1.2,101.0,22.0,2016,12,15,2016-12-15
2372,Toronto W10,68.0,29946013.0,440383.0,325250.0,51.0,71.7,64.0,1.3,98.0,28.0,2016,12,15,2016-12-15
2373,Toronto Central,1082.0,855574703.0,790734.0,518500.0,846.0,67.9,1085.0,1.6,101.0,22.0,2016,12,15,2016-12-15
2374,Toronto C01,340.0,196446196.0,577783.0,500000.0,263.0,67.3,346.0,1.7,101.0,22.0,2016,12,15,2016-12-15
2375,Toronto C02,44.0,48772761.0,1108472.0,769000.0,45.0,55.0,108.0,2.5,100.0,20.0,2016,12,15,2016-12-15
2376,Toronto C03,26.0,27860968.0,1071576.0,1010000.0,27.0,65.7,40.0,1.5,108.0,14.0,2016,12,15,2016-12-15
2377,Toronto C04,36.0,58961200.0,1637811.0,1760350.0,38.0,66.0,57.0,1.3,101.0,23.0,2016,12,15,2016-12-15
2378,Toronto C06,27.0,23895036.0,885001.0,730000.0,21.0,75.2,19.0,1.1,107.0,17.0,2016,12,15,2016-12-15
2379,Toronto C07,90.0,79531664.0,883685.0,580500.0,65.0,68.5,75.0,1.4,100.0,25.0,2016,12,15,2016-12-15
2380,Toronto C08,103.0,51825384.0,503159.0,461000.0,100.0,68.4,135.0,1.6,100.0,21.0,2016,12,15,2016-12-15
2381,Toronto C09,18.0,19789500.0,1099417.0,777500.0,13.0,67.7,18.0,1.8,99.0,24.0,2016,12,15,2016-12-15
2382,Toronto C10,35.0,29095543.0,831301.0,607000.0,32.0,68.5,34.0,1.3,104.0,17.0,2016,12,15,2016-12-15
2383,Toronto C11,25.0,15512605.0,620504.0,329900.0,24.0,76.4,18.0,1.0,102.0,18.0,2016,12,15,2016-12-15
2384,Toronto C12,31.0,79408800.0,2561574.0,2510000.0,26.0,64.3,49.0,2.1,102.0,22.0,2016,12,15,2016-12-15
2385,Toronto C13,54.0,52204780.0,966755.0,576500.0,31.0,75.7,26.0,1.1,109.0,15.0,2016,12,15,2016-12-15
2386,Toronto C14,128.0,100018478.0,781394.0,495000.0,64.0,68.3,88.0,1.6,99.0,27.0,2016,12,15,2016-12-15
2387,Toronto C15,125.0,72251788.0,578014.0,406000.0,97.0,70.3,72.0,1.4,101.0,22.0,2016,12,15,2016-12-15
2388,Toronto East,481.0,308600464.0,641581.0,632000.0,401.0,74.0,367.0,0.9,104.0,18.0,2016,12,15,2016-12-15
2389,Toronto E01,27.0,23647201.0,875822.0,835000.0,17.0,77.3,18.0,0.7,107.0,14.0,2016,12,15,2016-12-15
2390,Toronto E02,34.0,34982609.0,1028900.0,817520.0,22.0,75.5,25.0,0.9,105.0,14.0,2016,12,15,2016-12-15
2391,Toronto E03,50.0,39370100.0,787402.0,804750.0,34.0,76.5,24.0,0.7,107.0,16.0,2016,12,15,2016-12-15
2392,Toronto E04,62.0,30652901.0,494402.0,533500.0,53.0,73.0,36.0,0.9,102.0,15.0,2016,12,15,2016-12-15
2393,Toronto E05,48.0,27996300.0,583256.0,487900.0,50.0,72.5,55.0,1.0,104.0,24.0,2016,12,15,2016-12-15
2394,Toronto E06,16.0,13733900.0,858369.0,638500.0,17.0,66.4,20.0,0.9,101.0,17.0,2016,12,15,2016-12-15
2395,Toronto E07,76.0,43600176.0,573687.0,473750.0,55.0,71.2,37.0,1.2,103.0,19.0,2016,12,15,2016-12-15
2396,Toronto E08,36.0,24209377.0,672483.0,658500.0,28.0,76.2,31.0,0.9,101.0,18.0,2016,12,15,2016-12-15
2397,Toronto E09,55.0,27873900.0,506798.0,445000.0,41.0,76.3,36.0,1.0,102.0,20.0,2016,12,15,2016-12-15
2398,Toronto E10,31.0,19585001.0,631774.0,689900.0,40.0,69.5,44.0,1.1,104.0,16.0,2016,12,15,2016-12-15
2399,Toronto E11,46.0,22948999.0,498891.0,507500.0,44.0,76.7,41.0,0.9,102.0,18.0,2016,12,15,2016-12-15
2400,TRREB Total,5188.0,3998625580.0,770745.0,631000.0,7338.0,74.4,5034.0,1.1,104.0,19.0,2017,1,15,2017-01-15
2401,City of Toronto Total,1904.0,1385975556.0,727928.0,539900.0,2886.0,71.5,2230.0,1.3,104.0,20.0,2017,1,15,2017-01-15
2402,Toronto West,471.0,301529762.0,640191.0,548000.0,753.0,72.4,640.0,1.3,103.0,22.0,2017,1,15,2017-01-15
2403,Toronto W01,28.0,23333699.0,833346.0,529500.0,35.0,77.6,28.0,1.1,103.0,26.0,2017,1,15,2017-01-15
2404,Toronto W02,36.0,31803953.0,883443.0,915000.0,53.0,76.8,30.0,0.8,105.0,17.0,2017,1,15,2017-01-15
2405,Toronto W03,29.0,19533817.0,673580.0,650000.0,47.0,75.5,29.0,0.9,106.0,15.0,2017,1,15,2017-01-15
2406,Toronto W04,39.0,22381688.0,573889.0,508500.0,60.0,69.7,58.0,1.4,101.0,25.0,2017,1,15,2017-01-15
2407,Toronto W05,68.0,32817725.0,482614.0,416000.0,104.0,69.1,117.0,1.7,101.0,29.0,2017,1,15,2017-01-15
2408,Toronto W06,77.0,42863830.0,556673.0,462600.0,166.0,66.1,168.0,1.8,101.0,28.0,2017,1,15,2017-01-15
2409,Toronto W07,16.0,19349700.0,1209356.0,1130000.0,20.0,74.9,13.0,1.0,108.0,19.0,2017,1,15,2017-01-15
2410,Toronto W08,89.0,62545059.0,702753.0,425000.0,147.0,75.5,111.0,1.3,105.0,17.0,2017,1,15,2017-01-15
2411,Toronto W09,31.0,20710211.0,668071.0,751111.0,36.0,76.1,17.0,1.1,106.0,20.0,2017,1,15,2017-01-15
2412,Toronto W10,58.0,26190080.0,451553.0,347250.0,85.0,72.9,69.0,1.2,101.0,21.0,2017,1,15,2017-01-15
2413,Toronto Central,963.0,781929240.0,811972.0,518000.0,1533.0,69.5,1235.0,1.5,103.0,21.0,2017,1,15,2017-01-15
2414,Toronto C01,332.0,190741978.0,574524.0,477400.0,494.0,69.4,378.0,1.6,103.0,22.0,2017,1,15,2017-01-15
